client_id,total_sent,open_rate,unsubscription_rate,bounce_rate,complaint_rate
1515441,9148,14.01,0.08,8.06,0.05
370875,733,16.47,0,5.59,0
5126,14193,13.73,0.07,0.65,0
122247,10023,23.44,0.26,3.36,0
20776,2035,28.75,0,1.38,0
182055,1727,28.25,0,1.22,0
827334,7985,11.04,0,1.68,0.03
312513,384,29.1,0.26,1.56,0
393472,400,38.07,0,1.5,0
1509336,218,30,0,3.67,0
995281,878,14.61,0,18.91,0
189432,3645,18.41,0.11,2.83,0
1220585,560,59.64,0,0.89,0
100380,2434,10.63,0,4.56,0
1139972,6686,28.95,0,1.02,0.02
590940,268,24.33,0,1.87,0
1327100,188,22.87,0,0,0
925681,3409,37.42,0,0.59,0
168312,599,28.76,0,1.34,0
999628,1476,19.89,0,1.22,0
781571,52246,1.56,0,0.18,0
288055,3256,14.1,0,0.68,0
377001,791,31.78,0,2.53,0
1220228,1853,19.67,0,0.11,0
1449164,24988,25.32,0.17,0.9,0
536484,402,37.81,0,0,0
1074576,528,19.04,0,1.52,0
1302914,103,28.16,0,0,0
1422222,143,22.14,0,2.1,0
507132,1283,45.5,0,1.17,0
538432,9057,12.26,0,0.91,0.02
831605,1192,13.78,0,4.45,0
849342,2420,12.97,0,5.37,0
88359,12184,15.18,0.11,0.7,0
1347501,390,39.74,0,0,0
1056248,27789,18.21,0,1.49,0
982893,174,11.38,0,4.02,0
67245,2459,33.47,0,1.1,0
1025677,1894,19.71,0,0.37,0
447538,161,68.13,0,0.62,0
450984,299,12.41,0,5.69,0
1127131,576,22.47,0,5.73,0
264473,410,8.11,0.25,0.73,0
1143518,229,55.31,0,1.31,0
1542279,797,26.91,0,1.63,0
1543896,312,47.4,0,1.28,0
1255042,2592,12.9,0,2.51,0
1348749,2100,5.01,0.15,4.1,0
62769,1776,19.35,0.23,3.66,0
745542,9237,10.27,0.08,16.54,0
951724,283,46.45,0,0.35,0
351606,810,15.26,0,2.1,0
1079765,11345,15.17,0,1.99,0.01
102478,1763,15.05,0,1.25,0
381227,601,32.83,0,0.67,0
275426,8330,8.25,0.16,0.82,0
1470166,1086,45.54,0,0.92,0
1086810,660,30.55,0,0.3,0
639479,1470,26.29,0,2.45,0
908672,119,33.61,0,0,0
1446893,2804,16.53,0,1.82,0
1108804,228,57.33,0,1.32,0
551202,265,27.85,0,10.57,0
299858,1747,20.17,0,3.49,0.12
466539,3203,9.22,0,2.44,0
487546,1478,7.34,0,2.23,0
578574,480,20.76,0,1.67,0
180548,444,12.84,0,0,0
186380,384,24.61,0,0.52,0
767821,25459,5.51,0,1,0
663570,14187,3.72,0,1.37,0.03
1172505,299,30.54,0.34,0.33,0
909846,306,25.17,0.66,1.31,0
970927,1616,14.24,0.25,0.93,0
1086903,12876,20.25,0.11,0.66,0.02
1016996,13297,13.57,0,0.75,0.01
395826,1687,32.41,0,6.16,0
1544395,199,37.63,0,2.51,0
1325261,1460,25.33,0,1.3,0
30942,1875,36.21,0.05,0.59,0
1134893,1189,49.74,0,1.09,0
1415770,6503,19.77,0,2.6,0
459099,1277,21.98,0,2.04,0
806628,17379,39.68,0,0.58,0
272531,3159,15.18,0,2.41,0
657359,1608,28.17,0,14.12,0
915863,132,24.6,0,4.55,0
1024767,104,50.5,0,2.88,0
1186706,3775,23.43,0.33,3.13,0.03
1401458,2100,17.42,0,4.57,0
618292,17954,17.66,0,1.82,0
1339854,290,14.29,0,3.45,0
1507809,3082,15.11,0,3.34,0
851236,1970,8.74,0,1.88,0
972696,1801,22.18,0,1.39,0.06
613375,756,15.79,0.62,14.55,0
729252,612,51.1,0,3.1,0
568018,1664,7.41,0.38,5.95,0.19
1468167,11760,31.42,0.16,1.47,0
1499843,16337,15.98,0.18,1,0
634899,1895,1.12,0,0.69,0
216735,21196,3.86,0.08,1.73,0
432741,253,18.56,0,23.32,0
928814,291,7.91,0,13.06,0
995082,227481,42.86,0.09,1.1,0
364562,581,15.7,0,2.41,0
164167,252,52.19,0,0.4,0
289376,25065,29.51,0.03,0.49,0
1136530,320,38.44,0,4.06,0
1120668,600,3.78,0,3,0
1461872,2045,16.35,0,0.68,0.05
1269573,435,32.41,0,0,0
555782,2753,26.04,0,0.4,0.04
1453369,9830,33.97,0,2.88,0.01
71194,2003,44.07,0,1.55,0
822104,4826,9.36,0,1.45,0.02
261088,3779,6.49,0,0.9,0
1337703,460,60.04,0,0.43,0
129624,9990,2.84,0,5.29,0.02
655962,1200,24.03,0,1.17,0
268486,3040,55.71,0,1.45,0
370455,5981,10.79,0,1.32,0
748126,23531,29.13,0.02,0.08,0
61218,1963,31.47,0,0.61,0
866619,224,53.18,0,1.79,0
627870,7089,32.82,0.17,2.76,0
632974,304,21.67,0,1.32,0
532285,17527,31.26,0,0.96,0
318587,2399,12.45,0,8.25,0.05
1277578,405,46.13,0,4.2,0
1051720,25312,5.12,0,1.25,0
1184594,1476,72.88,0,1.83,0
418106,1497,7.47,0,7.01,0
1389054,1435,37.68,0.07,1.6,0
1107471,2298,25.5,0,2.05,0.04
593639,32507,22.03,0.04,2.54,0
1442072,5017,8.5,0,16.52,0
1347549,463,33.91,0,0.65,0
832959,321,40.57,0,0.93,0
484298,719,32.31,0,4.45,0
1257287,7156,11.89,0,3.14,0
1054037,10055,20.92,0.15,1.39,0
9473,1422,21.8,0,0.63,0
1127069,220,62.84,0,0.91,0
1321609,17221,29.83,0,1.32,0
83125,1193,25.89,0,3.86,0.09
470995,37634,25.7,0,2.22,0
961597,1388,23.38,0,0.14,0.07
94101,8708,21.03,0,1.34,0
1186997,1393,28.54,0.15,2.66,0
1509078,4765,18.53,0,1.83,0
714554,2681,36.75,0,3.28,0
100378,31077,9.54,0,1.69,0
446720,274,22.68,0,1.82,0
6205,20909,61.02,0,2.32,0
1312117,1601,35.49,0,0.56,0.06
656220,482,28.85,0,4.36,0
1293778,343,34.81,0,1.17,0
1145131,8494,18.34,0,2.06,0
534276,1258,36.81,0,2.38,0
900002,2696,19.71,0,1.41,0
670540,9845,18.77,0,1.09,0.02
1284824,1894,46.13,0,1.69,0
199800,1162,20.74,0.29,9.55,0
730080,776,11.38,0,2.58,0
398391,7854,34.09,0,0.03,0
218664,1744,27.72,0,0.29,0
1125968,4521,20.74,0,0.49,0
138917,13473,24.48,0,0.73,0
1317967,1952,37.45,0,1.38,0
547266,9941,22,0,1.65,0
675911,3460,10.81,0,1.91,0
921226,983,60.76,0,0.71,0
101642,116,27.19,0,1.72,0
1424830,705,34.43,0,0.71,0
1242679,38531,19.26,0.09,1.9,0
226395,239,65.68,0,1.26,0
1415715,613,34.98,0,1.14,0
1269138,3700,28.17,0,5.49,0.03
660763,1203,27.39,0.08,1.66,0
1285341,7810,13.01,0,2.15,0
610306,7724,18.98,0,0.05,0
1095585,8450,7.68,0,0.6,0
685327,3604,27.06,0,0.83,0
1130933,114,36.84,0,0,0
1520427,116,43.1,0,0,0
1020955,10090,27.83,0,1.71,0
1471673,619,30.86,0,0,0
1413943,9754,23.48,0,0.54,0
95802,4293,9.2,0.19,0.44,0
533777,2542,15.51,0,2.6,0
930113,10895,57.08,0,0.52,0.01
913630,1192,17.04,0,10.4,0
823431,183,23.43,0,4.37,0
1506963,1294,27.65,0,5.26,0
1097181,7388,16.93,0,0.08,0
1065464,484,17.97,0,2.27,0
1164157,303,51.36,0,2.97,0
189922,2100,10.48,0,1.86,0.05
971304,73685,33.57,0.12,3.05,0
1351971,1034,50.63,0,0.1,0
521750,8555,17.89,0.04,1.18,0.01
53595,207,51.47,0,1.45,0
630170,297,17.07,0,17.17,0
1059967,3746,16.95,0,0.96,0
1217278,1757,37.95,0.35,1.76,0
424477,198,77.78,0,4.55,0
294834,138,41.54,0,5.8,0
576127,2022,36.65,0.05,2.03,0
102510,2503,24.09,0,1.64,0.04
1289846,154,58.82,0,0.65,0
482409,419,43.93,0,7.64,0
350373,762,18.48,0,8.4,0
1289297,132,37.69,0,1.52,0
539660,4403,21.56,0.26,2.68,0.02
1158515,2822,34.57,0,0.35,0
1479968,286,38.03,0,0.7,0
13138,1935,17.77,0,0.83,0
1251186,1500,3.79,0,6.73,0
766997,508,37.27,0,3.35,0
561512,11543,16.07,0.11,5.8,0
758916,827,37.53,0,1.09,0
239822,3832,37.08,0,1.75,0.05
464164,18572,18.43,0.05,1.43,0
969169,4200,25.78,0,0.62,0
511668,300,44.03,0,10.67,0
669232,2564,25.62,0,1.68,0
680863,311,10.06,0,0.96,0
1006106,136,41.48,0,0.74,0
567912,279,39.78,0,1.79,0
34965,10517,23.7,0,9.74,0
181613,298,51.52,0,0.34,0
168225,226,26.48,0,3.1,0
1208291,8951,43.65,0,0.3,0
93502,16788,22.71,0,9.91,0.01
1008225,5994,17.04,0.37,1.97,0
1394253,600,22.93,0,1.17,0
65809,794,19.73,0,6.17,0
249011,600,8.87,0,2.33,0
223140,1801,6.97,0,2.78,0.11
1085839,209,15.58,0,4.78,0
1137192,298,21.02,0,1.01,0
1344602,8328,4.93,0.01,1.99,0
994844,4476,16.73,0.07,0.65,0
262616,10985,18.82,0.03,1.39,0
757807,245,31.54,0,1.63,0
416875,839,25.61,0,1.79,0
1116336,115,54.78,0,0,0
30620,4392,25.64,0,0.2,0
540219,1500,70.78,0,0.53,0
1021010,1570,29.17,0,0.45,0
1197192,1509,13.14,0,28.89,0
818902,4738,17.56,0.02,1.18,0
1468878,3002,14.59,0,0.93,0
543422,5453,9.37,0.06,1.93,0
437959,123,56.41,0,4.88,0
1212171,262,50,0,1.53,0
48554,253,21.77,0,1.98,0
860768,9492,12.6,0,6.22,0.01
542890,1055,45.6,0.48,1.9,0
762172,1021,29.57,0,0.98,0
95847,11075,18.4,0,1.74,0
742843,452,30.93,0,1.99,0
345293,297,28.77,0,4.04,0
421325,198,38.74,0,3.54,0
1207522,278,37.59,0,1.44,0
552644,19807,10.59,0,0.47,0.01
1320549,9411,17.15,0,0.21,0
1284333,2472,12.76,0,1.42,0
1409284,15023,16.92,0,1.23,0
1123293,897,48.48,0,0.67,0
866190,25018,17.3,0,0.13,0
1349779,1786,35.01,0,1.79,0
886582,12535,16.6,0,0.85,0
58308,495,26.33,0,1.01,0
1334642,3344,15.56,0,3.14,0
1125499,647,46.73,0,0.77,0
1362394,291,34.83,0,0.34,0
1525182,1220,23.54,0,5.66,0
1238275,5947,13.57,0.14,4.44,0
976398,9354,11.8,0,1.86,0.01
43327,733,48.75,0,1.77,0
1254684,5798,14.78,0,2.07,0
888051,6860,25.02,0,9.04,0
1450446,111,27.1,0,3.6,0
457650,78236,1.11,0,0.95,0
165057,954,28.94,0,2.2,0
1218999,238,62.55,0,1.26,0
1065009,600,18.55,0,8.33,0
406119,1387,15.38,0,0.65,0
649648,2100,17.57,0,1.62,0.05
1508308,170,57.83,0,2.35,0
660778,243,43.21,0,0,0
667404,13259,17.96,0,3.44,0.01
1186073,398,35.43,0,0,0
155644,1384,45.79,0,1.23,0
836438,113034,16.11,0.07,1.02,0.01
767554,12942,30.55,0,3.86,0
277162,191,18.97,0,8.9,0
181164,685,24.82,0,0.58,0
119384,135932,4.65,0,0.63,0.01
1143803,259,28.07,0,11.97,0
1326709,408,52.91,0,3.19,0
979028,300,20,0,0,0
628382,159,25.49,0,3.77,0
1219655,61403,26.21,0,2.46,0.01
1132099,18093,3.57,0,1.54,0.01
597879,30194,11.6,0.08,0.69,0
565072,16174,10.42,0,1.29,0.03
277420,14286,25.47,0,3.8,0.01
1115956,2273,12.61,0,4.09,0
216891,8736,12.8,0,1.48,0.01
81093,421046,8.98,0,4.04,0
1524391,18678,14.16,0,2.94,0
374032,418,39.23,0,0,0
1134740,3541,12,0,1.41,0
773858,406,29.75,0,1.48,0
902272,227,51.26,0,12.33,0
326415,147,46.9,0,1.36,0
1099710,4547,33.33,0,1.03,0
1503094,306,31.05,0,0,0
1224769,1080,24.5,0,2.13,0
617942,2086,41.32,0,3.36,0.1
353223,569,27.06,0,1.93,0
1164485,39602,11.19,0,0.76,0
964059,1866,17.98,0,0.16,0
670442,101,70.3,0,0,0
161989,3819,24.22,0,1.28,0
330540,457,40.49,0,1.09,0
567851,535,22.38,0,8.97,0
477840,573,33.81,0,1.92,0
50243,2120,34.61,0,0.24,0
76364,6644,19.13,0,1.41,0
319955,16412,17.35,0,2.24,0
351023,13787,22.34,0,1.38,0
1277875,4481,33.59,0,0.74,0.02
1261917,70122,18.47,0,0.53,0
694923,10210,45.68,0.02,0.97,0
639042,131,23.66,0,0,0
933241,1299,39.39,0,1.31,0
159132,4131,11.32,0,1.86,0
833114,265,41.15,0,1.89,0.38
302379,3240,38.45,0,1.36,0
82958,7371,8.87,0,0.42,0
106226,713,37.7,0,2.52,0
14451,3298,14.6,0,9.04,0
1123825,14148,16.33,0,4.5,0
273492,2098,29.89,0,0.48,0.05
1327038,202,57.21,0,0.5,0
342517,194,66.32,0,0.52,0
1296837,10441,29.01,0,1.53,0
150127,1202,0,0,1.83,0
1091105,1177,22.16,0,1.1,0
1489021,170,10.65,0,0.59,0
642206,9277,18.22,0,0.65,0
241879,282,31.54,0,1.06,0
201056,281,54.65,0,8.19,0
1026580,1188,52.59,0,0.93,0
250826,4905,14.72,0,1.1,0
368195,6521,28.91,0.14,0.55,0
1459349,2001,23.84,0,1.9,0
1513960,181,65.17,0,1.66,0
269377,8264,38.01,0,10.96,0.01
454518,16694,10.86,0,9.3,0
1410911,21016,10.11,0,10.04,0
1453807,530,26.25,0,1.51,0
510413,624,0,0,7.69,0
326589,3970,24.58,0,2.97,0.03
719602,11575,9.7,0,4.92,0
1358126,6217,17.57,0,1.01,0
560843,792,31.2,0,1.26,0
101476,793,21.83,2.12,4.67,0
1009986,111,57.69,0,6.31,0
1412491,13636,16.31,0.11,5.51,0.01
1381281,299,18.15,0,6.02,0
550075,239,34.45,0,0.42,0
177341,8004,9.93,0,1.61,0.01
76216,34939,26.22,0,1.24,0
587521,1648,29.87,0,3.52,0
552085,1863,9.02,0,1.83,0
890052,3560,9.86,0,0.9,0
164721,2408,18.08,0,0.75,0
556079,294,29.21,0,1.02,0
1485501,8297,17.49,0.19,0.55,0
913527,1974,28.7,0,0.1,0
1072102,2071,9.49,0,1.26,0
1434780,180,66.1,0,1.67,0
398859,265,32.11,0,7.17,0
404668,695,18.43,0,0.86,0
1249684,537,20,0,5.03,0
883222,590,18.96,0,5.25,0
409202,9336,18.94,0,0.9,0.01
745974,11800,22.95,0,3.24,0
1060298,1931,16.52,0,0.31,0
26457,2077,12.03,0,0.39,0
1316032,3798,10.29,0,1.21,0
337724,558,36.69,0,0.36,0
426177,43935,5.65,0,0.16,0.01
488436,43166,0.97,0,0.57,0
613533,3063,22.5,0,0.16,0.07
1545689,1391,20.43,0,0.79,0
393028,8636,35.35,0,4.74,0.01
1340748,1620,20.49,0,3.89,0
1051699,5190,27.34,0.26,2.12,0
1235673,12432,8.17,0.05,1.11,0
950174,25113,41.99,0.01,0.6,0
390812,569,19.15,0,0.88,0
271598,3500,10.83,0,1.34,0
1001469,235,74.22,0,4.26,0
688755,152764,20.96,0,1.74,0
899472,3377,26.94,0,3.49,0
300312,569,25.99,0,6.68,0
246139,2199,9.83,0,1.5,0
296874,10622,27.91,0,0.68,0
404931,6860,20.49,0.19,0.87,0
758381,4690,14.31,0,1.24,0
821183,523,16.1,0,4.97,0
1293632,121,16.67,0,0.83,0
1542415,1230,46.29,0,0.41,0
159661,2976,17.28,0,0.81,0
26670,872,35.59,0,0.11,0
640254,268,36.19,0,0,0
772432,4080,32.49,0,2.7,0
921322,6366,24.68,1.18,0.35,0.02
1437188,376,48.26,0,0.8,0
423220,92422,7.15,0,6.61,0
809292,846,25.51,0,1.3,0
1115652,673,42.81,0,3.86,0
801509,2621,9.1,0,0.69,0.04
476200,290,31.01,0,1.03,0
91537,891,47.72,0,1.68,0
739133,120,63.33,0,0,0
644152,211,51.76,0,5.69,0
1213887,3033,7.36,0,1.45,0
840477,282,11.94,0,4.96,0
193744,280,28.93,0,0,0
1150576,8310,13.27,0,1.73,0
180201,10390,18.09,0.33,1.16,0
344526,106,77.67,0,2.83,0
1498126,5858,26.94,0,1.84,0
515767,186,45.81,0,3.76,0
956263,48626,21.32,0,1.1,0.08
252094,10739,34.69,0,2.65,0.02
1398879,1821,45.46,0.06,0.82,0
929524,3739,28.45,0,0.83,0.05
1289265,1177,24.03,0,1.02,0
329291,3300,13.25,0,1.88,0
670296,8955,28.68,0,2.16,0.01
1503969,294,25,0,48.3,0
1292775,237,38.2,0,1.69,0
69922,21937,47.26,0,1.09,0
646191,9227,11.04,0,2.23,0.03
746035,4481,4.41,0,0.91,0
860926,1596,26.65,0,1.94,0
188915,15404,16.95,0.25,0.87,0.01
1305870,19640,12.57,0,2.76,0.03
650357,1819,23.09,0.06,5.72,0
1111178,409,25.43,0,0.98,0
632207,194,31.35,0,4.64,0
1531010,11138,5.1,0,0.92,0.01
1317699,1617,14.62,0,0.62,0
11746,1585,11.87,0,0.63,0
475604,727,11.98,0,1.24,0.14
586981,5136,35.56,0,11.84,0
1208613,707,41.96,0.14,0.57,0
418624,5662,20.82,0,6.36,0
1524926,31328,3.52,0,3.62,0.01
1205465,1009,14.72,0,1.68,0
1255990,959,13.63,0,7.4,0
1358576,858,24,1.87,0.47,0
1464568,693,19.5,0,2.31,0
1124505,286,36.9,0,5.24,0
1046177,1277,7.24,0,0.55,0
408773,768,18.89,0,3.52,0
727144,1561,12.18,0,3.2,0
1132947,765,9.5,0,0.92,0
1384541,110,30.56,0,1.82,0
879912,494,40.53,1.03,1.62,0
1245786,273,36.61,0,6.96,0
166649,2930,24.57,0,1.81,0
1221129,326,42.77,0,0.31,0
1234106,1110,22.49,0,3.06,0.19
776904,207,36.45,0,1.93,0
94499,22390,21.85,0,2.63,0
449425,297,18.25,0,7.74,0
77991,1052,44.01,0,0.86,0
149125,1203,19.71,0,2.99,0
461347,364,16.25,0,0.27,0
1391937,2147,19.41,0,3.31,0
436815,491,32.1,0,1.02,0
545741,272,34.56,0,0,0
1023003,3334,7.45,0,21.48,0
996123,14340,16.35,0,0.47,0
165211,3874,16.25,0,1.65,0
806838,14534,22.45,0,2.78,0
744436,1414,27.93,0,1.49,0.07
1195693,3635,2.02,0,0.74,0
52705,2723,29.06,0,1.54,0
967820,9064,19.53,0,3.17,0.01
808503,1810,31.37,0,1.71,0
424711,2357,24.83,0,5.69,0
902984,2008,25.64,0,2.49,0
568616,6597,5.46,0,1.65,0
922576,124,21.77,0,0,0
353317,725,20.49,0,10.48,0
1444758,42992,18.48,0,1.74,0
433448,4440,14.67,0,0.99,0
1023097,4849,19.89,0,2.02,0.04
1395486,1639,25.17,0.12,0.85,0
81002,8750,20.9,0,0.65,0
936852,215,36.76,0,5.12,0
1111635,195,11.89,0,5.13,0
445474,327,26.98,0,3.67,0
1244756,1866,15.71,0,2.47,0
697188,1200,19.72,0,0.25,0
184601,1123,32.74,0.09,0.71,0
1289763,4192,23.41,0,8.18,0
697842,260,44.4,0,0.38,0
652687,4156,26.63,0,0.79,0
637039,8409,21.95,0,3.94,0
716892,1508,52.36,0,0.2,0
798418,1608,11.38,0,1.06,0
1254950,2009,31.19,0,1.69,0
305258,1163,20.62,0,0.34,0
484313,2443,38.97,0,4.22,0
756754,4514,34.86,0,1.44,0.04
229373,139,36.03,0,2.16,0
74304,1912,0.85,0,1.1,0
1145844,1558,23.08,0,1.54,0
404566,133,43.94,0,0.75,0
993701,492,25.83,0.41,1.63,0
1382833,497,32.66,0,0.2,0
634544,529,40.69,0,1.51,0
381331,3117,23.23,0,4.17,0
280938,29005,12.46,0,0.78,0
609717,1210,44.3,0,1.32,0
29074,16744,19.63,0.28,4.8,0
962376,1983,58.23,0,8.12,1.15
76609,1017,22.19,0,0.29,0
578555,27326,33.85,0,0.34,0
186031,723,27.3,0,0.69,0
1363265,107,14.02,0,0,0
935201,987,22.99,0,1.72,0
906971,13943,10.27,0,3.38,0.01
1405914,413,32.76,0,0.97,0
1244483,3735,23.67,0,0.59,0
683872,1456,20.4,0,3.71,0.07
958598,1174,19.57,0,1.62,0
277555,107,44,0,6.54,0
1005066,17586,14.87,0,0.2,0
960748,6163,8.68,0,0.54,0
478457,104,24.51,0,1.92,0
1064294,152,60.99,0,7.24,0
81747,230,25.88,0,0.87,0
1186233,173,45.56,0,2.31,0
1189469,2401,5.74,0,0.54,0
740235,900,9.2,0,4.56,0
1378442,9140,39.04,0,1.72,0
759030,14649,28.5,0,0.44,0.01
697633,164,45.12,0,0,0
1214548,222,12.44,0,2.25,0
247998,21328,9.17,0,1.22,0
1006948,6478,36.37,0,3.26,0
676479,210,7.14,0,6.67,0
48776,23053,17.32,0,1.75,0
808939,4912,29.79,0,1.38,0
623892,1208,26.57,0,2.15,0
1470166,20442,10.67,0,0.87,0
285415,160,39.38,0,0,0
968195,1300,35.49,0,1.15,0
1358510,12458,14.87,0,1.24,0.01
137438,138,15.94,0,0,0
350696,746,37.48,0,2.01,0
640693,1164,49.61,0.34,0.26,0
711244,6423,11.22,0,0.76,0.02
1110049,4224,14.39,0.24,2.3,0.02
119048,324,44.2,0,1.54,0
647563,12932,16.23,0,0.56,0
873726,2646,16.49,0,2.57,0
166939,300,4.58,0,5.33,0
490395,9882,17.63,0.03,7.02,0
32793,2108,43.81,0,1.47,0
977109,367,18.26,0.27,0,0
894199,110,37.04,0,1.82,0.93
683381,7583,10.06,0,2.39,0.14
1468800,1781,42.82,0,1.91,0
1528655,2022,21.34,0,1.04,0
516503,730,50.57,0,3.84,0
46998,18274,13.41,0,2.63,0.01
273499,2422,32.85,0,1.2,0
450921,6100,23.87,0.12,2.07,0.02
151678,286459,5.81,0,1.17,0
1045239,411,22.96,0,1.46,0
589208,106,35.64,0,4.72,0
1101205,7737,25.59,0,2.83,0
838589,267,40.15,0,1.12,0
398714,312,25.9,0,2.24,0
230737,635,11.76,0,3.62,0
1446005,1809,11.49,0,0.39,0
651958,108,33.96,0,1.85,0
717409,7206,12.39,0,3.66,0
1157161,1570,41.96,0,0.13,0
475515,9268,9.47,0,1.64,0
20380,182,13.77,0,8.24,0
558985,5345,9.35,0,0.97,0
1118105,3285,10.8,0,0.49,0
894742,369,23.3,0,4.61,0
230399,4532,18.08,0,1.02,0
652410,39143,20.41,0,0.31,0
1510248,2077,13.31,0,3.03,0
741246,4357,20.77,0,2.11,0.26
740287,5320,31.03,0,1.67,0.04
2997,756,34.05,0,2.12,0
260368,5750,15.03,0,0.73,0.02
154044,4227,27.59,0,1.73,0
1120498,132,19.38,0,2.27,0
252731,815,62.16,0,2.09,0
1400430,773,15.14,0,2.59,0
1371154,486,40.8,0,2.67,0
1496218,165,41.82,0,0,0
505268,272,9.09,0,2.94,0
1450540,936,20.93,0,2.99,0
228448,723,21.06,0,3.46,0
527150,192,11.29,0,3.13,0
676496,9806,17.1,0.02,1.13,0.01
570135,11332,9.77,0,1.95,0.01
385609,998,8.42,0.32,4.81,0
501554,7580,19.05,0,1.52,0
403400,468,12.21,0,0.21,0
489157,16388,25.86,0,1.81,0.01
593968,234,46.15,0,5.56,0
1443090,1099,37.93,0,3.09,0
814164,564,8.29,0,1.6,0
1162424,119,34.48,0,2.52,0
447973,607,43.71,0,0.49,0
1055005,1276,15.63,0,1.72,0
1371415,6905,34.47,0.01,3.19,0.03
1254620,6502,23.49,0,0.46,0
1138011,1087,18.55,0,2.3,0
1419543,229,46.49,0,0.44,0
982921,291,51.03,0,0.34,0
1090343,150,23.13,0,2,0
1440913,885,6.75,0,4.52,0
636972,8240,23.9,0,0.47,0
413034,5569,22.89,0.07,0.99,0.04
206900,366,18.87,0,3.01,0
226110,3789,10.08,0,0.74,0.05
848109,537,25.28,0,0.56,0
484386,26200,17.28,0,0.58,0
444840,6320,16.4,0.02,1.85,0.02
1076522,857,16.98,0,1.05,0
904418,13922,27.89,0.01,1.47,0
1114540,584,28.47,0,2.57,0
809701,283,32.97,0,1.41,0
1172127,21339,18.55,0,3,0
32473,563,17.6,0,2.13,0
573132,5824,31.87,0,1.2,0
1084863,1030,88.85,0,8.54,0
1455458,28848,14.21,0.09,1.3,0.01
682817,7072,24.59,0.03,1.5,0
592276,150,42.28,0,0.67,0
277015,12358,9.13,0,1.37,0
945711,2218,18.85,0.18,1.71,0
1255936,10226,6.37,0,1.59,0.01
52761,172727,6.37,0.13,1.86,0
1368057,985,16.6,0,1.52,0.1
1144040,51521,17.76,0,0.42,0
309339,272,18.22,0,5.15,0
1083341,5262,8.21,0,0.7,0.04
579560,555,24.91,0,2.34,0
236407,1253,26.57,0,3.27,0
309982,373,26.03,0,2.14,0
1044642,647,21.28,0,3.4,0
1300096,1435,1.19,0,0.35,0
969111,294,47.59,0,1.36,0
1127464,6575,24.02,0,2.31,0
56864,63592,6.31,0,1.09,0
834100,4141,29.96,0,4.66,0
601580,1095,11.75,0,1.28,0
498262,4375,24.79,0,3.27,0.02
546795,25048,31.93,0,0.8,0.04
1103141,19157,3.46,0,3.69,0.01
27269,8390,25.02,0,1.22,0.02
1443436,138,20.9,0,2.9,0
669606,238,29.87,0,2.94,0
1502264,1584,31.31,0,1.2,0
85414,288,29.72,0,0.69,0
285909,2259,17.83,0,1.42,0
1506412,300,47.65,0,0.67,0
967836,655,10.05,0,13.44,0
97457,2177,30.58,0,1.75,0
1342912,324,16.35,0,3.7,0
1178714,1228,28.85,0,0.65,0
596079,2126,16.41,0,0.56,0
284556,845,37.26,0,0.59,0
313029,805,25.97,0,0.5,0
605912,16755,35.33,0,4.73,0
675154,475,61.18,0,0.21,0
231150,5407,30.25,0,1.28,0
654678,3741,11.22,0,1.34,0.05
217709,280,71.58,0,0.71,0
422808,336,18.3,0,5.65,0
903050,179,37.43,0,0,0.56
1216663,145596,12.75,0,0.93,0.02
791333,1078,23.82,0,1.48,0.09
1089463,585,5.56,0,29.23,0
445430,342,25.47,0,7.02,0
1194179,18672,10.93,0,1.98,0
1311897,1683,15.65,0,2.02,0
593004,6794,4.81,0,2.05,0.02
521312,2839,29.19,0,0.46,0
584281,30617,19.99,0,1.01,0
106416,600,16.72,0,2.33,0
1325165,2689,25,0.83,1.52,0
623929,8900,15.97,0,0.56,0
413548,732,35.75,0.27,0.27,0
462418,6999,11.15,0.06,0.67,0.01
1455631,8020,39.6,0,12.59,0.01
637946,563,33.1,0,0.18,0
244346,1547,30.93,0,1.55,0
585877,974,57.51,0,0.21,0
430702,397,47.09,0,0.5,0
1299835,7072,36.29,0.01,0.83,0
231904,348,32.27,0,10.06,0
551198,740,51.65,0,1.62,0
669872,1196,30.08,0,1.59,0
1396463,244,10.33,0,12.7,0
334907,276,42.28,0,1.45,0
922040,4211,40.39,0.02,0.64,0.02
1429643,11259,11.38,0,1.13,0
349138,1991,25.2,0,1.76,0
666896,1156,12.3,0,14.19,0
903008,14105,2.45,0,0.16,0
505375,1741,39.6,0,2.53,0
385092,1085,40.04,0,2.4,0
253818,612,49.84,0,0,0
1073861,1436,49.02,0,0.7,0.07
114702,21444,20.59,0,2.25,0
675496,1219,16.52,0,0.16,0
204689,993,39.92,0,5.14,0.11
403775,1453,22.96,0,2.27,0
1283724,808,76.24,0,0,0
965971,4842,12.47,0,0.81,0
954947,4392,11.62,0,2.85,0
1133477,364,15.56,0,25.82,0
1273797,1294,30.95,0,1.62,0
1335182,39530,26.97,0.06,2.54,0
223368,294,17.96,0,3.4,0
1056131,1727,24.21,0.29,0.75,0
29803,841,9.61,0,2.26,0
1489724,1028,19.52,0.1,6.32,0
70334,1771,24.23,0.23,1.64,0
1022512,12621,7.38,0,5.09,0
1326033,58087,37.48,0,1.63,0.01
626895,233,31.76,0,0,0
381071,4109,17.43,0,3.82,0
1042851,116,91.23,0,1.72,0
721299,1765,36.68,0,0.68,0
609521,235,20.51,0,0.43,0
